hora_autorizacao,carrier_vtex,categoria produto,region,distancia,uf,dia da semana,cd_origem,City,categoria_distancia,dias_entrega2,prediction_label,prediction_dias_entrega,diff_day_auth_to_estimated2,baseline_otif,gap_baseline,OTIF_Previsto,gap_predict,dias_transportadora,prediction_dias_transportadora,gap_predict_transportadora
14.0,Favorita,maquina,Norte,2309216000000000.0,PA,0.0,saocarlos,igarape-acu,muitodistante,15,12.673588131997622,13.0,22,1,7,0,-2.0,15.0,13.0,-2.0
19.0,Favorita,maquina,Norte,1.4864052e+16,TO,0.0,saocarlos,presidentekennedy,longadistancia,17,9.484669991507545,9.0,22,1,5,0,-8.0,17.0,10.0,-7.0
20.0,Favorita,micro-ondas,Norte,1137563300000000.0,TO,0.0,saocarlos,gurupi,longadistancia,4,7.646310603882264,8.0,16,1,12,1,4.0,4.0,8.0,4.0
20.0,Favorita,forno,Norte,1137563300000000.0,TO,0.0,saocarlos,gurupi,longadistancia,4,7.918347821561705,8.0,16,1,12,1,4.0,4.0,8.0,4.0
22.0,Favorita,maquina,Norte,1.6483503e+16,RO,0.0,saocarlos,vilhena,muitodistante,14,10.983558376874406,11.0,17,1,3,0,-3.0,14.0,11.0,-3.0
17.0,Bertolini,cooktop,Norte,1.7252153e+16,PA,0.0,saocarlos,canaadoscarajas,muitodistante,10,13.220022861063754,13.0,20,1,10,1,3.0,10.0,13.0,3.0
9.0,Favorita,maquina,Norte,2265481700000000.0,PA,1.0,saocarlos,bujaru,muitodistante,12,11.073581473424841,11.0,22,1,10,0,-1.0,12.0,11.0,-1.0
9.0,Favorita,maquina,Norte,9859060000000000.0,TO,1.0,saocarlos,palmeiropolis,longadistancia,8,11.297922213278907,11.0,21,1,13,1,3.0,8.0,12.0,4.0
12.0,Favorita,forno,Norte,2.2732351e+16,PA,1.0,saocarlos,belem,muitodistante,12,10.47172146533341,10.0,19,1,7,0,-2.0,12.0,11.0,-1.0
13.0,Favorita,maquina,Norte,2.2830438e+16,PA,1.0,saocarlos,benevides,muitodistante,9,13.85946199023935,14.0,19,1,10,1,5.0,9.0,14.0,5.0
8.0,Bertolini,micro-ondas,Norte,1137563300000000.0,TO,1.0,saocarlos,gurupi,longadistancia,13,9.089436208322514,9.0,19,1,6,0,-4.0,13.0,10.0,-3.0
23.0,Bertolini,micro-ondas,Norte,2.2732351e+16,PA,1.0,saocarlos,belem,muitodistante,10,11.82993644716619,12.0,19,1,9,1,2.0,10.0,11.0,1.0
6.0,Favorita,fogao,Norte,6560398000000000.0,TO,2.0,saocarlos,palmas,longadistancia,8,8.341357706785516,8.0,15,1,7,1,0.0,8.0,8.0,0.0
17.0,Favorita,cooktop,Norte,2.2483544e+16,RO,2.0,saocarlos,portovelho,muitodistante,11,11.69710149943881,12.0,21,1,10,1,1.0,11.0,11.0,0.0
22.0,Bertolini,micro-ondas,Norte,2.2483544e+16,RO,2.0,saocarlos,portovelho,muitodistante,14,12.228319628690304,12.0,21,1,7,0,-2.0,14.0,12.0,-2.0
12.0,Favorita,maquina,Norte,2092610500000000.0,RO,3.0,saocarlos,ariquemes,muitodistante,12,14.10343883960199,14.0,20,1,8,1,2.0,12.0,14.0,2.0
12.0,Favorita,micro-ondas,Norte,1.8512486e+16,RO,3.0,saocarlos,cacoal,muitodistante,8,13.05123451880765,13.0,19,1,11,1,5.0,8.0,13.0,5.0
15.0,Favorita,maquina,Norte,1840900400000000.0,PA,3.0,saocarlos,maraba,muitodistante,7,9.99505845231878,10.0,17,1,10,1,3.0,7.0,9.0,2.0
15.0,Favorita,maquina,Norte,1.3075534e+16,TO,3.0,saocarlos,paraisodotocantins,longadistancia,10,10.347453255391297,10.0,20,1,10,1,0.0,10.0,10.0,0.0
21.0,Favorita,fogao,Norte,2.2732351e+16,PA,3.0,saocarlos,belem,muitodistante,10,11.21293911169656,11.0,19,1,9,1,1.0,10.0,10.0,0.0
8.0,Favorita,maquina,Norte,1.8512486e+16,RO,4.0,saocarlos,cacoal,muitodistante,11,14.266968428116403,14.0,19,1,8,1,3.0,11.0,14.0,3.0
10.0,Favorita,maquina,Norte,2.2732351e+16,PA,4.0,saocarlos,belem,muitodistante,20,11.822666422027979,12.0,19,0,-1,0,-8.0,20.0,12.0,-8.0
16.0,Favorita,fogao,Norte,1.8512486e+16,RO,4.0,saocarlos,cacoal,muitodistante,11,13.844089577802706,14.0,19,1,8,1,3.0,11.0,14.0,3.0
10.0,Favorita,maquina,Norte,228308500000000.0,PA,0.0,saocarlos,ananindeua,muitodistante,10,9.582964072339243,10.0,16,1,6,1,0.0,10.0,10.0,0.0
10.0,Favorita,maquina,Norte,2.2898438e+16,PA,0.0,saocarlos,castanhal,muitodistante,13,10.734503205425533,11.0,16,1,3,0,-2.0,13.0,10.0,-3.0
11.0,Favorita,maquina,Norte,6560398000000000.0,TO,0.0,saocarlos,palmas,longadistancia,8,7.988932494492639,8.0,14,1,6,1,0.0,8.0,8.0,0.0
16.0,Favorita,maquina,Norte,6560398000000000.0,TO,0.0,saocarlos,palmas,longadistancia,8,8.390868570620002,8.0,14,1,6,1,0.0,8.0,8.0,0.0
17.0,Favorita,maquina,Norte,2.2732351e+16,PA,0.0,saocarlos,belem,muitodistante,10,9.9681469341466,10.0,16,1,6,1,0.0,10.0,10.0,0.0
20.0,Favorita,forno,Norte,6560398000000000.0,TO,0.0,saocarlos,palmas,longadistancia,8,8.444381997587229,8.0,14,1,6,1,0.0,8.0,8.0,0.0
9.0,Favorita,micro-ondas,Norte,6560398000000000.0,TO,4.0,saocarlos,palmas,longadistancia,11,9.725199791046723,10.0,17,1,6,0,-1.0,7.0,8.0,1.0
15.0,Favorita,maquina,Norte,228308500000000.0,PA,1.0,saocarlos,ananindeua,muitodistante,9,9.775872619566048,10.0,15,1,6,1,1.0,9.0,10.0,1.0
17.0,Favorita,maquina,Norte,6560398000000000.0,TO,1.0,saocarlos,palmas,longadistancia,7,8.366122929432615,8.0,13,1,6,1,1.0,7.0,8.0,1.0
13.0,Favorita,maquina,Norte,6560398000000000.0,TO,2.0,saocarlos,palmas,longadistancia,6,8.502893718180195,9.0,13,1,7,1,3.0,6.0,8.0,2.0
13.0,Favorita,maquina,Norte,1137563300000000.0,TO,2.0,saocarlos,gurupi,longadistancia,5,7.98499856301578,8.0,14,1,9,1,3.0,5.0,8.0,3.0
16.0,Favorita,fogao,Norte,1840900400000000.0,PA,2.0,saocarlos,maraba,muitodistante,7,9.117866938837725,9.0,13,1,6,1,2.0,7.0,9.0,2.0
17.0,Favorita,maquina,Norte,6560398000000000.0,TO,2.0,saocarlos,palmas,longadistancia,6,8.371470692208009,8.0,13,1,7,1,2.0,6.0,8.0,2.0
10.0,Favorita,maquina,Norte,6560398000000000.0,TO,3.0,saocarlos,palmas,longadistancia,5,8.987018201542693,9.0,13,1,8,1,4.0,5.0,8.0,3.0
20.0,Favorita,micro-ondas,Norte,6560398000000000.0,TO,3.0,saocarlos,palmas,longadistancia,6,9.048984282940022,9.0,13,1,7,1,3.0,6.0,8.0,2.0
8.0,Bertolini,lava-loucas,Norte,2.7122942e+16,PA,5.0,tatuquara,belem,muitodistante,15,12.98808374431111,13.0,33,1,18,0,-2.0,13.0,12.0,-1.0
17.0,Bertolini,geladeira,Norte,2444924600000000.0,RO,2.0,tatuquara,portovelho,muitodistante,11,12.92004514795136,13.0,35,1,24,1,2.0,10.0,12.0,2.0
12.0,Bertolini,aspirador,Norte,3412887300000000.0,RR,3.0,tatuquara,boavista,muitodistante,21,21.133916373296906,21.0,27,1,6,1,0.0,21.0,20.0,-1.0
21.0,TSV,lava-loucas,Norte,2305525600000000.0,RO,3.0,tatuquara,cujubim,muitodistante,13,15.380726697854627,15.0,27,1,14,1,2.0,13.0,15.0,2.0
21.0,Bertolini,cooktop,Norte,2.6581467e+16,PA,4.0,tatuquara,acara,muitodistante,13,16.64476291546002,17.0,30,1,17,1,4.0,11.0,14.0,3.0
22.0,Bertolini,lavadora,Norte,2.990451e+16,AM,4.0,tatuquara,tefe,muitodistante,31,18.633337850349577,19.0,45,1,14,0,-12.0,29.0,18.0,-11.0
16.0,Bertolini,lava-loucas,Norte,2535482100000000.0,PA,5.0,tatuquara,altamira,muitodistante,19,18.943554864309096,19.0,25,1,6,1,0.0,17.0,18.0,1.0
20.0,Bertolini,aspirador,Norte,2607452600000000.0,PA,5.0,tatuquara,tome-acu,muitodistante,12,15.25784238861403,15.0,25,1,13,1,3.0,10.0,13.0,3.0
22.0,GFL,panela,Norte,1.8446732e+16,RO,0.0,tatuquara,vilhena,muitodistante,13,12.7153047489258,13.0,24,1,11,1,0.0,13.0,13.0,0.0
22.0,GFL,panela,Norte,2.1273705e+16,RO,6.0,tatuquara,ji-parana,muitodistante,16,12.847896111558349,13.0,24,1,8,0,-3.0,15.0,12.0,-3.0
10.0,GFL,purificador,Norte,2.1273705e+16,RO,0.0,tatuquara,ji-parana,muitodistante,17,12.067243383114619,12.0,24,1,7,0,-5.0,17.0,13.0,-4.0
16.0,Bertolini,bebedouro,Norte,2761183000000000.0,PA,0.0,tatuquara,viseu,muitodistante,14,14.293017941013014,14.0,24,1,10,1,0.0,13.0,14.0,1.0
23.0,Bertolini,lavadora,Norte,2692151800000000.0,AM,0.0,tatuquara,barreirinha,muitodistante,27,13.720607752297571,14.0,43,1,16,0,-13.0,26.0,13.0,-13.0
12.0,Bertolini,geladeira,Norte,2693671400000000.0,AM,1.0,tatuquara,bocadoacre,muitodistante,22,16.845147451309504,17.0,44,1,22,0,-5.0,22.0,18.0,-4.0
13.0,Bertolini,aspirador,Norte,1.9822496e+16,PA,1.0,tatuquara,redencao,muitodistante,14,12.223081642183228,12.0,26,1,12,0,-2.0,14.0,12.0,-2.0
13.0,Bertolini,panela,Norte,2607452600000000.0,PA,1.0,tatuquara,tome-acu,muitodistante,9,14.077697185126961,14.0,26,1,17,1,5.0,9.0,14.0,5.0
14.0,Bertolini,kit,Norte,2547588300000000.0,PA,1.0,tatuquara,paragominas,muitodistante,6,12.148457950184254,12.0,26,1,20,1,6.0,5.0,12.0,7.0
17.0,Bertolini,bebedouro,Norte,1.9822496e+16,PA,1.0,tatuquara,redencao,muitodistante,13,12.339834240011871,12.0,26,1,13,0,-1.0,12.0,11.0,-1.0
19.0,Bertolini,bebedouro,Norte,2084874400000000.0,PA,1.0,tatuquara,xinguara,muitodistante,9,13.53011275949045,14.0,26,1,17,1,5.0,8.0,12.0,4.0
22.0,Bertolini,panela,Norte,2.501819e+16,PA,1.0,tatuquara,itaituba,muitodistante,21,14.653826926958928,15.0,22,1,1,0,-6.0,20.0,13.0,-7.0
8.0,Bertolini,lavadora,Norte,274746880000000.0,PA,2.0,tatuquara,santoantoniodotaua,muitodistante,11,11.77388069303825,12.0,21,1,10,1,1.0,11.0,12.0,1.0
11.0,Bertolini,maquina,Norte,2705606600000000.0,PA,2.0,tatuquara,barcarena,muitodistante,8,16.21609134975009,16.0,21,1,13,1,8.0,8.0,15.0,7.0
17.0,TSV,freezer,Norte,1.673805e+16,TO,2.0,tatuquara,lagoadaconfusao,muitodistante,6,12.100574768525156,12.0,21,1,15,1,6.0,6.0,12.0,6.0
17.0,Bertolini,purificador,Norte,2131903100000000.0,PA,2.0,tatuquara,tucuma,muitodistante,19,16.78128309801211,17.0,26,1,7,0,-2.0,18.0,16.0,-2.0
10.0,Bertolini,lava-loucas,Norte,2728512200000000.0,PA,3.0,tatuquara,santamariadopara,muitodistante,18,13.785761449069982,14.0,21,1,3,0,-4.0,18.0,15.0,-3.0
15.0,Bertolini,adega,Norte,1.8446732e+16,RO,3.0,tatuquara,vilhena,muitodistante,18,12.433171836859868,12.0,21,1,3,0,-6.0,16.0,12.0,-4.0
16.0,Bertolini,bebedouro,Norte,2535482100000000.0,PA,3.0,tatuquara,altamira,muitodistante,14,19.192235680595658,19.0,26,1,12,1,5.0,12.0,18.0,6.0
16.0,Bertolini,aspirador,Norte,269904130000000.0,PA,3.0,tatuquara,montealegre,muitodistante,19,17.77324262957562,18.0,28,1,9,0,-1.0,17.0,16.0,-1.0
1.0,Bertolini,lava-loucas,Norte,2444924600000000.0,RO,4.0,tatuquara,portovelho,muitodistante,17,13.256550544909368,13.0,19,1,2,0,-4.0,16.0,13.0,-3.0
10.0,Bertolini,aspirador,Norte,288264900000000.0,AP,4.0,tatuquara,macapa,muitodistante,18,17.61893358317124,18.0,20,1,2,1,0.0,17.0,16.0,-1.0
22.0,GFL,panela,Norte,2.1790366e+16,TO,3.0,tatuquara,tocantinopolis,muitodistante,11,14.299448576640923,14.0,21,1,10,1,3.0,10.0,14.0,4.0
23.0,GFL,purificador,Norte,2.7122942e+16,PA,3.0,tatuquara,belem,muitodistante,14,12.932007656214363,13.0,25,1,11,0,-1.0,13.0,13.0,0.0
9.0,TSV,panela,Norte,1.4798006e+16,TO,4.0,tatuquara,combinado,longadistancia,11,16.05278879474757,16.0,23,1,12,1,5.0,11.0,17.0,6.0
11.0,TSV,aspirador,Norte,2.0766614e+16,TO,4.0,tatuquara,araguaina,muitodistante,6,12.697219976219486,13.0,20,1,14,1,7.0,6.0,13.0,7.0
15.0,TSV,lava-loucas,Norte,1.4918142e+16,AC,4.0,tatuquara,riobranco,longadistancia,13,14.577074101211574,15.0,24,1,11,1,2.0,13.0,15.0,2.0
15.0,Bertolini,bebedouro,Norte,2.0106312e+16,RO,4.0,tatuquara,espigaod'oeste,muitodistante,17,16.599491542947625,17.0,20,1,3,1,0.0,15.0,14.0,-1.0
16.0,Bertolini,lava-loucas,Norte,2.1273705e+16,RO,4.0,tatuquara,ji-parana,muitodistante,13,12.848307248342028,13.0,19,1,6,1,0.0,11.0,11.0,0.0
23.0,Bertolini,bebedouro,Norte,2.175877e+16,PA,4.0,tatuquara,novoprogresso,muitodistante,20,14.397241471921696,14.0,24,1,4,0,-6.0,18.0,13.0,-5.0
0.0,Bertolini,bebedouro,Norte,2444924600000000.0,RO,5.0,tatuquara,portovelho,muitodistante,12,12.347487862636427,12.0,18,1,6,1,0.0,11.0,12.0,1.0
17.0,GFL,purificador,Norte,2444924600000000.0,RO,5.0,tatuquara,portovelho,muitodistante,11,12.787060537159725,13.0,19,1,8,1,2.0,10.0,12.0,2.0
18.0,GFL,purificador,Norte,2.7122942e+16,PA,5.0,tatuquara,belem,muitodistante,12,11.989838134877644,12.0,24,1,12,1,0.0,11.0,11.0,0.0
9.0,TSV,aspirador,Norte,2.0766614e+16,TO,5.0,tatuquara,araguaina,muitodistante,5,12.07438173244013,12.0,19,1,14,1,7.0,4.0,11.0,7.0
20.0,GFL,purificador,Norte,1.8446732e+16,RO,0.0,tatuquara,vilhena,muitodistante,13,12.74754265788984,13.0,24,1,11,1,0.0,13.0,12.0,-1.0
20.0,GFL,purificador,Norte,2199210500000000.0,PA,0.0,tatuquara,parauapebas,muitodistante,10,13.75217468488499,14.0,22,1,12,1,4.0,10.0,13.0,3.0
1.0,GFL,purificador,Norte,1.8446732e+16,RO,6.0,tatuquara,vilhena,muitodistante,14,11.902069211110366,12.0,24,1,10,0,-2.0,13.0,13.0,0.0
20.0,GFL,purificador,Norte,1.7424871e+16,TO,6.0,tatuquara,paraisodotocantins,muitodistante,11,10.88878553304587,11.0,18,1,7,1,0.0,10.0,10.0,0.0
22.0,GFL,purificador,Norte,2.7122942e+16,PA,6.0,tatuquara,belem,muitodistante,10,11.999212175675654,12.0,23,1,13,1,2.0,9.0,11.0,2.0
12.0,GFL,purificador,Norte,2.7122942e+16,PA,0.0,tatuquara,belem,muitodistante,9,11.05725127742937,11.0,23,1,14,1,2.0,9.0,11.0,2.0
12.0,GFL,purificador,Norte,2.0417622e+16,RO,0.0,tatuquara,rolimdemoura,muitodistante,11,11.527922447662615,12.0,24,1,13,1,1.0,11.0,12.0,1.0
13.0,GFL,conjunto,Norte,1.4918142e+16,AC,6.0,tatuquara,riobranco,longadistancia,15,14.936884138840309,15.0,22,1,7,1,0.0,14.0,14.0,0.0
18.0,Bertolini,lava-loucas,Norte,2547588300000000.0,PA,5.0,tatuquara,paragominas,muitodistante,15,13.092957994995285,13.0,25,1,10,0,-2.0,13.0,12.0,-1.0
22.0,Bertolini,lava-loucas,Norte,2356883700000000.0,AM,5.0,tatuquara,apui,muitodistante,23,14.065059405058754,14.0,44,1,21,0,-9.0,21.0,12.0,-9.0
22.0,Bertolini,lava-loucas,Norte,288264900000000.0,AP,5.0,tatuquara,macapa,muitodistante,16,17.432617688218052,17.0,19,1,3,1,1.0,14.0,15.0,1.0
23.0,Bertolini,aspirador,Norte,2547588300000000.0,PA,5.0,tatuquara,paragominas,muitodistante,12,13.20145889856077,13.0,25,1,13,1,1.0,10.0,11.0,1.0
23.0,Bertolini,aspirador,Norte,2.1273705e+16,RO,5.0,tatuquara,ji-parana,muitodistante,12,12.98598509614207,13.0,18,1,6,1,1.0,10.0,11.0,1.0
3.0,Bertolini,aspirador,Norte,2547588300000000.0,PA,6.0,tatuquara,paragominas,muitodistante,11,11.475911356654624,11.0,24,1,13,1,0.0,10.0,11.0,1.0
21.0,Bertolini,bebedouro,Norte,2.0417622e+16,RO,6.0,tatuquara,rolimdemoura,muitodistante,9,11.875115887379074,12.0,18,1,9,1,3.0,8.0,11.0,3.0
11.0,Bertolini,lava-loucas,Norte,1.8392731e+16,PA,0.0,tatuquara,santanadoaraguaia,muitodistante,20,15.904399434458425,16.0,24,1,4,0,-4.0,20.0,15.0,-5.0
9.0,Bertolini,lava-loucas,Norte,2547588300000000.0,PA,6.0,tatuquara,paragominas,muitodistante,11,11.573543319506838,12.0,25,1,14,1,1.0,10.0,11.0,1.0
13.0,Bertolini,lava-loucas,Norte,2.7122942e+16,PA,0.0,tatuquara,belem,muitodistante,10,12.046045388268507,12.0,16,1,6,1,2.0,10.0,11.0,1.0
19.0,TSV,aspirador,Norte,1850282900000000.0,RO,6.0,tatuquara,cerejeiras,muitodistante,11,15.200155278195528,15.0,25,1,14,1,4.0,10.0,14.0,4.0
12.0,TSV,aspirador,Norte,1.7424871e+16,TO,0.0,tatuquara,paraisodotocantins,muitodistante,8,10.884621007066954,11.0,21,1,13,1,3.0,8.0,10.0,2.0
13.0,Azul,panela,Norte,2.1273705e+16,RO,1.0,tatuquara,ji-parana,muitodistante,9,7.054253494120106,7.0,16,1,7,0,-2.0,9.0,7.0,-2.0
15.0,Bertolini,aspirador,Norte,2810399200000000.0,PA,1.0,tatuquara,salinopolis,muitodistante,9,12.591614240461265,13.0,21,1,12,1,4.0,8.0,12.0,4.0
16.0,Bertolini,lava,Norte,2.1273705e+16,RO,1.0,tatuquara,ji-parana,muitodistante,9,11.823511286730957,12.0,19,1,10,1,3.0,8.0,11.0,3.0
21.0,Bertolini,lava-loucas,Norte,2194150200000000.0,PA,1.0,tatuquara,eldoradodoscarajas,muitodistante,8,12.913006374225837,13.0,16,1,8,1,5.0,7.0,12.0,5.0
22.0,Bertolini,lava-loucas,Norte,2274742000000000.0,PA,1.0,tatuquara,maraba,muitodistante,9,12.375686865242578,12.0,15,1,6,1,3.0,8.0,11.0,3.0
1.0,Bertolini,lava-loucas,Norte,2.0467546e+16,RO,2.0,tatuquara,cacoal,muitodistante,15,13.948434570863943,14.0,20,1,5,0,-1.0,15.0,13.0,-2.0
1.0,Bertolini,purificador,Norte,2.6645563e+16,PA,2.0,tatuquara,santarem,muitodistante,13,14.522496085438245,15.0,21,1,8,1,2.0,13.0,14.0,1.0
8.0,Bertolini,lava-loucas,Norte,2162973900000000.0,RO,2.0,tatuquara,ouropretodooeste,muitodistante,11,13.430197752348832,13.0,19,1,8,1,2.0,11.0,13.0,2.0
9.0,Bertolini,aspirador,Norte,2663268100000000.0,PA,2.0,tatuquara,santarem-pa,muitodistante,13,12.294623435861574,12.0,21,1,8,0,-1.0,13.0,12.0,-1.0
12.0,Bertolini,lava,Norte,2444924600000000.0,RO,2.0,tatuquara,portovelho,muitodistante,13,12.33966123907227,12.0,19,1,6,0,-1.0,13.0,12.0,-1.0
12.0,Bertolini,bebedouro,Norte,2.7122942e+16,PA,2.0,tatuquara,belem,muitodistante,12,12.12823917608138,12.0,18,1,6,1,0.0,12.0,12.0,0.0
12.0,Bertolini,aspirador,Norte,1.9545593e+16,PA,2.0,tatuquara,conceicaodoaraguaia,muitodistante,22,14.22106240849067,14.0,28,1,6,0,-8.0,22.0,14.0,-8.0
13.0,Bertolini,freezer,Norte,2.4290694e+16,RO,2.0,tatuquara,candeiasdojamari,muitodistante,9,12.01976343137123,12.0,19,1,10,1,3.0,9.0,11.0,2.0
13.0,Bertolini,bebedouro,Norte,2731266300000000.0,PA,2.0,tatuquara,santaizabeldopara,muitodistante,13,12.913381261997205,13.0,18,1,5,1,0.0,13.0,13.0,0.0
13.0,Bertolini,lava-loucas,Norte,2151501600000000.0,PA,2.0,tatuquara,canaadoscarajas,muitodistante,7,12.718998235112835,13.0,18,1,11,1,6.0,7.0,13.0,6.0
13.0,TSV,freezer,Norte,1.4918142e+16,AC,2.0,tatuquara,riobranco,longadistancia,12,13.721189301237748,14.0,22,1,10,1,2.0,12.0,14.0,2.0
14.0,TSV,lava-loucas,Norte,2761129800000000.0,TO,2.0,tatuquara,palmas,curtadistancia,14,10.389907035293177,10.0,14,1,0,0,-4.0,14.0,10.0,-4.0
18.0,TSV,freezer,Norte,2761129800000000.0,TO,2.0,tatuquara,palmas,curtadistancia,11,10.307246644096292,10.0,14,1,3,0,-1.0,11.0,10.0,-1.0
19.0,TSV,aspirador,Norte,2.0467546e+16,RO,2.0,tatuquara,cacoal,muitodistante,14,14.604309111833011,15.0,18,1,4,1,1.0,14.0,14.0,0.0
7.0,GFL,purificador,Norte,2547588300000000.0,PA,2.0,tatuquara,paragominas,muitodistante,11,11.820636991380159,12.0,28,1,17,1,1.0,11.0,12.0,1.0
15.0,GFL,purificador,Norte,2444924600000000.0,RO,2.0,tatuquara,portovelho,muitodistante,9,12.715757344565201,13.0,20,1,11,1,4.0,9.0,12.0,3.0
15.0,GFL,purificador,Norte,2274742000000000.0,PA,2.0,tatuquara,maraba,muitodistante,18,12.543136668119015,13.0,27,1,9,0,-5.0,18.0,12.0,-6.0
20.0,GFL,filtro/refil,Norte,2.0106312e+16,RO,2.0,tatuquara,espigaod'oeste,muitodistante,12,16.003561317969954,16.0,32,1,20,1,4.0,12.0,14.0,2.0
18.0,Bertolini,lava-loucas,Norte,2547588300000000.0,PA,2.0,tatuquara,paragominas,muitodistante,19,12.596142941930609,13.0,28,1,9,0,-6.0,18.0,12.0,-6.0
23.0,Bertolini,bebedouro,Norte,2.623426e+16,PA,2.0,tatuquara,cameta,muitodistante,16,17.247091764836703,17.0,32,1,16,1,1.0,15.0,16.0,1.0
0.0,Bertolini,bebedouro,Norte,2529592000000000.0,PA,3.0,tatuquara,brasilnovo,muitodistante,18,17.068890013698468,17.0,28,1,10,0,-1.0,18.0,16.0,-2.0
9.0,Bertolini,lava,Norte,2.7122942e+16,PA,3.0,tatuquara,belem,muitodistante,13,13.233122548508774,13.0,18,1,5,1,0.0,13.0,12.0,-1.0
12.0,Bertolini,bebedouro,Norte,2.2028735e+16,RO,3.0,tatuquara,jaru,muitodistante,15,14.731377591964801,15.0,20,1,5,1,0.0,15.0,14.0,-1.0
9.0,GFL,panela,Norte,1.8926478e+16,TO,4.0,tatuquara,guarai,muitodistante,11,14.194335578218222,14.0,25,1,14,1,3.0,11.0,15.0,4.0
13.0,GFL,purificador,Norte,2444924600000000.0,RO,4.0,tatuquara,portovelho,muitodistante,12,12.696443375975704,13.0,20,1,8,1,1.0,12.0,13.0,1.0
10.0,TSV,bebedouro,Norte,2.248671e+16,TO,4.0,tatuquara,araguatins,muitodistante,12,12.07416053569416,12.0,26,1,14,1,0.0,12.0,13.0,1.0
20.0,TSV,aspirador,Norte,2444924600000000.0,RO,4.0,tatuquara,portovelho,muitodistante,12,15.061615874721396,15.0,20,1,8,1,3.0,12.0,15.0,3.0
15.0,Azul,adega,Norte,2732445600000000.0,PA,3.0,tatuquara,castanhal,muitodistante,10,7.0948650835760505,7.0,13,1,3,0,-3.0,9.0,6.0,-3.0
20.0,Azul,adega,Norte,3412887300000000.0,RR,3.0,tatuquara,boavista,muitodistante,10,9.206651990434677,9.0,13,1,3,0,-1.0,9.0,9.0,0.0
23.0,Azul,bebedouro,Norte,2274742000000000.0,PA,3.0,tatuquara,maraba,muitodistante,10,7.485531277280874,7.0,14,1,4,0,-3.0,9.0,6.0,-3.0
12.0,Azul,adega,Norte,1.4918142e+16,AC,4.0,tatuquara,riobranco,longadistancia,10,9.752819288018534,10.0,13,1,3,1,0.0,10.0,9.0,-1.0
16.0,Bertolini,aspirador,Norte,2.7122942e+16,PA,3.0,tatuquara,belem,muitodistante,13,13.420315428661695,13.0,18,1,5,1,0.0,11.0,12.0,1.0
19.0,Bertolini,freezer,Norte,2373333700000000.0,RO,3.0,tatuquara,guajara-mirim,muitodistante,15,15.649307720253113,16.0,21,1,6,1,1.0,13.0,14.0,1.0
20.0,Bertolini,forno,Norte,2.7122942e+16,PA,3.0,tatuquara,belem,muitodistante,14,13.479394603683991,13.0,18,1,4,0,-1.0,12.0,13.0,1.0
9.0,Bertolini,depurador,Norte,2199210500000000.0,PA,4.0,tatuquara,parauapebas,muitodistante,12,13.153961695824488,13.0,18,1,6,1,1.0,11.0,13.0,2.0
13.0,Bertolini,freezer,Norte,2199210500000000.0,PA,4.0,tatuquara,parauapebas,muitodistante,12,13.34970830295073,13.0,18,1,6,1,1.0,11.0,13.0,2.0
17.0,Bertolini,bebedouro,Norte,2194150200000000.0,PA,4.0,tatuquara,eldoradodoscarajas,muitodistante,12,13.447257404687877,13.0,18,1,6,1,1.0,11.0,12.0,1.0
17.0,Bertolini,bebedouro,Norte,2.7228836e+16,PA,4.0,tatuquara,ananindeua,muitodistante,12,13.526898393810871,14.0,18,1,6,1,2.0,11.0,12.0,1.0
14.0,Bertolini,lava-loucas,Norte,2.1273705e+16,RO,4.0,tatuquara,ji-parana,muitodistante,11,12.810047521188606,13.0,39,1,28,1,2.0,10.0,12.0,2.0
12.0,Azul,aspirador,Norte,2.7122942e+16,PA,5.0,tatuquara,belem,muitodistante,5,5.865158164458435,6.0,11,1,6,1,1.0,5.0,5.0,0.0
15.0,TSV,coifa,Norte,1.4918142e+16,AC,5.0,tatuquara,riobranco,longadistancia,17,14.29311623859408,14.0,25,1,8,0,-3.0,16.0,13.0,-3.0
16.0,TSV,coifa,Norte,2761129800000000.0,TO,5.0,tatuquara,palmas,curtadistancia,10,11.12673516066828,11.0,15,1,5,1,1.0,9.0,9.0,0.0
16.0,Bertolini,lava,Norte,2199210500000000.0,PA,5.0,tatuquara,parauapebas,muitodistante,11,13.505795511755924,14.0,17,1,6,1,3.0,9.0,11.0,2.0
20.0,Bertolini,lava-loucas,Norte,2.0106312e+16,RO,5.0,tatuquara,espigaod'oeste,muitodistante,16,17.26087416543221,17.0,19,1,3,1,1.0,14.0,14.0,0.0
21.0,Bertolini,aspirador,Norte,2.7122942e+16,PA,5.0,tatuquara,belem,muitodistante,12,13.75275369187953,14.0,17,1,5,1,2.0,10.0,12.0,2.0
22.0,Bertolini,bebedouro,Norte,2199210500000000.0,PA,5.0,tatuquara,parauapebas,muitodistante,11,13.52982215225025,14.0,17,1,6,1,3.0,9.0,11.0,2.0
9.0,Bertolini,freezer,Norte,2.7122942e+16,PA,6.0,tatuquara,belem,muitodistante,11,12.583388062447375,13.0,36,1,25,1,2.0,10.0,11.0,1.0
10.0,Bertolini,coifa,Norte,2.7122942e+16,PA,6.0,tatuquara,belem,muitodistante,11,12.423697271486729,12.0,16,1,5,1,1.0,10.0,11.0,1.0
